yearMonth,walkerId,firstService,returnFromLoss,returnFromPassive,retained
2020-09,ebd10712-4d37-49ba-a8d3-72b47a7dfa13,0,0,0,1
2020-09,ebd10712-4d37-49ba-a8d3-72b47a7dfa13,0,0,0,1
2020-09,ebd10712-4d37-49ba-a8d3-72b47a7dfa13,0,0,0,1
2020-09,ebd10712-4d37-49ba-a8d3-72b47a7dfa13,0,0,0,1
2020-09,ebd10712-4d37-49ba-a8d3-72b47a7dfa13,0,0,0,1
2020-09,ebd10712-4d37-49ba-a8d3-72b47a7dfa13,0,0,0,1
2020-09,ebd10712-4d37-49ba-a8d3-72b47a7dfa13,0,0,0,1
2020-09,ebd10712-4d37-49ba-a8d3-72b47a7dfa13,0,0,0,1
2020-09,ebd10712-4d37-49ba-a8d3-72b47a7dfa13,0,0,0,1
2020-09,ebd10712-4d37-49ba-a8d3-72b47a7dfa13,0,0,0,1
2020-09,ebd10712-4d37-49ba-a8d3-72b47a7dfa13,0,0,0,1
2020-09,ebd10712-4d37-49ba-a8d3-72b47a7dfa13,0,0,0,1
2020-09,ebd10712-4d37-49ba-a8d3-72b47a7dfa13,0,0,0,1
2020-09,ebd10712-4d37-49ba-a8d3-72b47a7dfa13,0,0,0,1
2020-09,ebd10712-4d37-49ba-a8d3-72b47a7dfa13,0,0,0,1
2020-09,ebd10712-4d37-49ba-a8d3-72b47a7dfa13,0,0,0,1
2020-09,bc70410a-4d85-44b8-949f-7522643c173f,0,0,0,1
2020-09,bc70410a-4d85-44b8-949f-7522643c173f,0,0,0,1
2020-09,bc70410a-4d85-44b8-949f-7522643c173f,0,0,0,1
2020-09,bc70410a-4d85-44b8-949f-7522643c173f,0,0,0,1
2020-09,ebd10712-4d37-49ba-a8d3-72b47a7dfa13,0,0,0,1
2020-09,ebd10712-4d37-49ba-a8d3-72b47a7dfa13,0,0,0,1
2020-09,ebd10712-4d37-49ba-a8d3-72b47a7dfa13,0,0,0,1
2020-09,cbb3301a-0437-4d20-b29e-ac67595ca33c,0,0,0,1
2020-09,3b04b39f-052a-4047-b946-dfed172e6044,0,0,0,1
2020-09,3b04b39f-052a-4047-b946-dfed172e6044,0,0,0,1
2020-09,3b04b39f-052a-4047-b946-dfed172e6044,0,0,0,1
2020-09,8844ef65-fb6d-45e7-9606-77d9aee42b04,0,0,0,1
2020-09,8844ef65-fb6d-45e7-9606-77d9aee42b04,0,0,0,1
2020-09,8844ef65-fb6d-45e7-9606-77d9aee42b04,0,0,0,1
2020-09,8844ef65-fb6d-45e7-9606-77d9aee42b04,1,0,0,0
2020-09,65a27dcf-75a0-476b-aaf9-15bff31a2ebb,0,0,1,0
2020-09,ce751cf1-8a2e-4fe2-a25f-5984e42ac416,0,1,0,0
2020-09,94e04688-2ad4-4472-a424-9308950ad38b,1,0,0,0
2020-09,94e04688-2ad4-4472-a424-9308950ad38b,0,0,0,1
2020-09,94e04688-2ad4-4472-a424-9308950ad38b,0,0,0,1
2020-09,94e04688-2ad4-4472-a424-9308950ad38b,0,0,0,1
2020-09,94e04688-2ad4-4472-a424-9308950ad38b,0,0,0,1
2020-09,94e04688-2ad4-4472-a424-9308950ad38b,0,0,0,1
2020-09,94e04688-2ad4-4472-a424-9308950ad38b,0,0,0,1
2020-09,94e04688-2ad4-4472-a424-9308950ad38b,0,0,0,1
2020-09,94e04688-2ad4-4472-a424-9308950ad38b,0,0,0,1
2020-09,94e04688-2ad4-4472-a424-9308950ad38b,0,0,0,1
2020-09,94e04688-2ad4-4472-a424-9308950ad38b,0,0,0,1
2020-09,94e04688-2ad4-4472-a424-9308950ad38b,0,0,0,1
2020-09,94e04688-2ad4-4472-a424-9308950ad38b,0,0,0,1
2020-09,cbb3301a-0437-4d20-b29e-ac67595ca33c,0,0,0,1
2020-09,cbb3301a-0437-4d20-b29e-ac67595ca33c,0,0,0,1
2020-09,cbb3301a-0437-4d20-b29e-ac67595ca33c,0,0,0,1
2020-09,cbb3301a-0437-4d20-b29e-ac67595ca33c,0,0,0,1
2020-09,cbb3301a-0437-4d20-b29e-ac67595ca33c,0,0,0,1
2020-09,3b04b39f-052a-4047-b946-dfed172e6044,0,0,0,1
2020-09,bc70410a-4d85-44b8-949f-7522643c173f,0,0,0,1
2020-09,30666abb-e2ce-485e-8e8e-03e2776b05d9,0,0,0,1
2020-09,0b887fa2-3016-4bdd-912f-e26e7bacb3c4,0,0,0,1
2020-09,50bc1be8-2f4e-45d5-aa58-4f5bc101f83b,0,0,0,1
2020-09,50bc1be8-2f4e-45d5-aa58-4f5bc101f83b,0,0,0,1
2020-09,50bc1be8-2f4e-45d5-aa58-4f5bc101f83b,0,0,0,1
2020-09,50bc1be8-2f4e-45d5-aa58-4f5bc101f83b,0,0,0,1
2020-09,50bc1be8-2f4e-45d5-aa58-4f5bc101f83b,0,0,1,0
2020-09,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2020-09,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2020-09,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2020-09,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2020-09,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2020-09,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2020-09,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2020-09,50bc1be8-2f4e-45d5-aa58-4f5bc101f83b,0,0,0,1
2020-09,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2020-09,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2020-09,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2020-09,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2020-09,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2020-09,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2020-09,d02da53d-2069-4a49-94fd-d0c7e267ac4f,0,0,0,1
2020-09,d02da53d-2069-4a49-94fd-d0c7e267ac4f,0,0,0,1
2020-09,d02da53d-2069-4a49-94fd-d0c7e267ac4f,0,0,0,1
2020-09,d02da53d-2069-4a49-94fd-d0c7e267ac4f,0,0,0,1
2020-09,d02da53d-2069-4a49-94fd-d0c7e267ac4f,0,0,0,1
2020-09,d02da53d-2069-4a49-94fd-d0c7e267ac4f,0,0,0,1
2020-09,d02da53d-2069-4a49-94fd-d0c7e267ac4f,0,0,0,1
2020-09,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2020-09,50bc1be8-2f4e-45d5-aa58-4f5bc101f83b,0,0,0,1
2020-09,50bc1be8-2f4e-45d5-aa58-4f5bc101f83b,0,0,0,1
2020-09,50bc1be8-2f4e-45d5-aa58-4f5bc101f83b,0,0,0,1
2020-09,b2eb7f36-f8fa-4cb4-93c4-bab4851a4fb2,0,0,0,1
2020-09,d139d118-ba8c-4e09-be66-74c138a1b014,0,0,0,1
2020-09,d139d118-ba8c-4e09-be66-74c138a1b014,0,0,0,1
2020-09,d139d118-ba8c-4e09-be66-74c138a1b014,0,0,0,1
2020-09,d139d118-ba8c-4e09-be66-74c138a1b014,0,0,0,1
2020-09,d139d118-ba8c-4e09-be66-74c138a1b014,0,0,0,1
2020-09,d139d118-ba8c-4e09-be66-74c138a1b014,0,0,0,1
2020-09,d139d118-ba8c-4e09-be66-74c138a1b014,0,0,0,1
2020-09,d139d118-ba8c-4e09-be66-74c138a1b014,0,0,0,1
2020-09,d139d118-ba8c-4e09-be66-74c138a1b014,0,0,0,1
2020-09,d139d118-ba8c-4e09-be66-74c138a1b014,0,0,0,1
2020-09,d139d118-ba8c-4e09-be66-74c138a1b014,0,0,0,1
2020-09,72f3421d-a5a7-4dce-883f-6e7ac0f2b314,0,0,0,1
2020-09,abe088f9-1317-4feb-9adf-ebe21fac591a,0,0,0,1
2020-09,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2020-09,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2020-09,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2020-09,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2020-09,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2020-09,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2020-09,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2020-09,7594081d-eeef-41d3-b26e-c92e73c11863,0,0,0,1
2020-09,50bc1be8-2f4e-45d5-aa58-4f5bc101f83b,0,0,0,1
2020-09,50bc1be8-2f4e-45d5-aa58-4f5bc101f83b,0,0,0,1
2020-09,50bc1be8-2f4e-45d5-aa58-4f5bc101f83b,0,0,0,1
2020-09,50bc1be8-2f4e-45d5-aa58-4f5bc101f83b,0,0,0,1
2020-09,50bc1be8-2f4e-45d5-aa58-4f5bc101f83b,0,0,0,1
2020-09,d02da53d-2069-4a49-94fd-d0c7e267ac4f,0,0,0,1
2020-09,0b887fa2-3016-4bdd-912f-e26e7bacb3c4,0,0,0,1
2020-09,5b212b9e-9560-47af-936e-c84364201466,1,0,0,0
2020-09,aea49c6a-f4de-4ab4-98e7-585ceb129690,0,0,0,1
2020-09,a670e2e3-36c1-489f-bb63-7c6c13b70fed,0,0,0,1
2020-09,d0fc95fd-d9b4-4dc5-97c0-6c38dc2235c8,1,0,0,0
2020-09,88a3bcee-a05b-4884-801a-f2b0c9ebfe3b,1,0,0,0
2020-09,388e23e5-0e39-4afb-9334-dbca86300eb6,0,0,0,1
2020-09,388e23e5-0e39-4afb-9334-dbca86300eb6,0,0,0,1
2020-09,388e23e5-0e39-4afb-9334-dbca86300eb6,0,0,0,1
2020-09,a60a0eae-a8a0-459b-815f-ac72b5d90772,0,0,0,1
2020-09,a60a0eae-a8a0-459b-815f-ac72b5d90772,0,0,0,1
2020-09,a60a0eae-a8a0-459b-815f-ac72b5d90772,1,0,0,0
2020-09,95d76ee7-0b10-449b-a7f0-95cd94848473,0,0,0,1
2020-09,95d76ee7-0b10-449b-a7f0-95cd94848473,0,0,0,1
2020-09,95d76ee7-0b10-449b-a7f0-95cd94848473,0,0,0,1
2020-09,4283304b-ed14-4c66-b852-397e1c6194f1,1,0,0,0
2020-09,95d76ee7-0b10-449b-a7f0-95cd94848473,0,0,0,1
2020-09,45e3f658-a5d4-42f8-a10b-3be8883ad1be,1,0,0,0
2020-09,0b887fa2-3016-4bdd-912f-e26e7bacb3c4,0,0,0,1
2020-09,0b887fa2-3016-4bdd-912f-e26e7bacb3c4,0,0,0,1
2020-09,0b887fa2-3016-4bdd-912f-e26e7bacb3c4,0,0,0,1
2020-09,0b887fa2-3016-4bdd-912f-e26e7bacb3c4,0,0,0,1
2020-09,0b887fa2-3016-4bdd-912f-e26e7bacb3c4,0,0,0,1
2020-09,0b887fa2-3016-4bdd-912f-e26e7bacb3c4,0,0,0,1
2020-09,0b887fa2-3016-4bdd-912f-e26e7bacb3c4,0,0,0,1
2020-09,0b887fa2-3016-4bdd-912f-e26e7bacb3c4,0,0,0,1
2020-09,0b887fa2-3016-4bdd-912f-e26e7bacb3c4,0,0,0,1
2020-09,0b887fa2-3016-4bdd-912f-e26e7bacb3c4,0,0,0,1
2020-09,0b887fa2-3016-4bdd-912f-e26e7bacb3c4,0,0,0,1
2020-09,95d76ee7-0b10-449b-a7f0-95cd94848473,0,0,0,1
2020-09,4283304b-ed14-4c66-b852-397e1c6194f1,0,0,0,1
2020-09,038654ca-4fd0-4c38-af47-5ee650106ae8,0,0,0,1
2020-09,038654ca-4fd0-4c38-af47-5ee650106ae8,0,0,0,1
2020-09,aea49c6a-f4de-4ab4-98e7-585ceb129690,1,0,0,0
2020-09,5b212b9e-9560-47af-936e-c84364201466,0,0,0,1
2020-09,f71572ae-9444-4046-8bcb-6ff5d2db2a80,0,0,0,1
2020-09,f71572ae-9444-4046-8bcb-6ff5d2db2a80,0,0,0,1
2020-09,f71572ae-9444-4046-8bcb-6ff5d2db2a80,0,0,0,1
2020-09,f71572ae-9444-4046-8bcb-6ff5d2db2a80,0,0,0,1
2020-09,f71572ae-9444-4046-8bcb-6ff5d2db2a80,0,0,0,1
2020-09,f71572ae-9444-4046-8bcb-6ff5d2db2a80,0,0,0,1
2020-09,f71572ae-9444-4046-8bcb-6ff5d2db2a80,0,0,0,1
2020-09,f71572ae-9444-4046-8bcb-6ff5d2db2a80,0,0,0,1
2020-09,f71572ae-9444-4046-8bcb-6ff5d2db2a80,0,0,0,1
2020-09,f71572ae-9444-4046-8bcb-6ff5d2db2a80,0,0,0,1
2020-09,f71572ae-9444-4046-8bcb-6ff5d2db2a80,0,0,0,1
2020-09,f71572ae-9444-4046-8bcb-6ff5d2db2a80,0,0,0,1
2020-09,f71572ae-9444-4046-8bcb-6ff5d2db2a80,0,0,0,1
2020-09,f71572ae-9444-4046-8bcb-6ff5d2db2a80,0,0,0,1
2020-09,f71572ae-9444-4046-8bcb-6ff5d2db2a80,0,0,0,1
2020-09,f71572ae-9444-4046-8bcb-6ff5d2db2a80,0,0,0,1
2020-09,f71572ae-9444-4046-8bcb-6ff5d2db2a80,0,0,0,1
2020-09,f71572ae-9444-4046-8bcb-6ff5d2db2a80,0,0,0,1
2020-09,f71572ae-9444-4046-8bcb-6ff5d2db2a80,0,0,0,1
2020-09,f71572ae-9444-4046-8bcb-6ff5d2db2a80,1,0,0,0
2020-09,5b212b9e-9560-47af-936e-c84364201466,0,0,0,1
2020-09,5b212b9e-9560-47af-936e-c84364201466,0,0,0,1
2020-09,5b212b9e-9560-47af-936e-c84364201466,0,0,0,1
2020-09,5b212b9e-9560-47af-936e-c84364201466,0,0,0,1
2020-09,5b212b9e-9560-47af-936e-c84364201466,0,0,0,1
2020-09,aea49c6a-f4de-4ab4-98e7-585ceb129690,0,0,0,1
2020-09,5b9a6efe-4622-4cb0-a330-bb8494e81a77,0,0,0,1
2020-09,bc70410a-4d85-44b8-949f-7522643c173f,0,0,0,1
2020-09,bc70410a-4d85-44b8-949f-7522643c173f,0,0,0,1
2020-09,cd92e363-34e2-428f-9bc9-306ce86522af,0,0,0,1
2020-09,cd92e363-34e2-428f-9bc9-306ce86522af,0,0,0,1
2020-09,cd92e363-34e2-428f-9bc9-306ce86522af,0,0,0,1
2020-09,4568f590-4efa-4943-8a8e-0be62c323780,0,0,0,1
2020-09,4568f590-4efa-4943-8a8e-0be62c323780,0,0,0,1
2020-09,050965e8-fc56-4bb6-968a-e570b7d0d6e6,0,0,0,1
2020-09,050965e8-fc56-4bb6-968a-e570b7d0d6e6,0,0,0,1
2020-09,050965e8-fc56-4bb6-968a-e570b7d0d6e6,0,0,0,1
2020-09,6ce20a39-6bca-4142-b2bc-00944117d61f,0,0,0,1
2020-09,1a997b08-8c03-4970-a63c-faeebddd0539,0,0,0,1
2020-09,6ce20a39-6bca-4142-b2bc-00944117d61f,0,0,0,1
2020-09,6ce20a39-6bca-4142-b2bc-00944117d61f,0,0,0,1
2020-09,cd92e363-34e2-428f-9bc9-306ce86522af,0,0,0,1
2020-09,6ce20a39-6bca-4142-b2bc-00944117d61f,0,0,0,1
2020-09,6ce20a39-6bca-4142-b2bc-00944117d61f,0,0,0,1
2020-09,6ce20a39-6bca-4142-b2bc-00944117d61f,0,0,0,1
2020-09,6ce20a39-6bca-4142-b2bc-00944117d61f,0,0,0,1
2020-09,6ce20a39-6bca-4142-b2bc-00944117d61f,0,0,0,1
2020-09,6ce20a39-6bca-4142-b2bc-00944117d61f,0,0,0,1
2020-09,6ce20a39-6bca-4142-b2bc-00944117d61f,0,0,0,1
2020-09,6ce20a39-6bca-4142-b2bc-00944117d61f,0,0,0,1
2020-09,6ce20a39-6bca-4142-b2bc-00944117d61f,0,0,0,1
2020-09,6007a0a8-d40b-4560-9ead-180c1646dae5,0,1,0,0
2020-09,6007a0a8-d40b-4560-9ead-180c1646dae5,0,1,0,0
2020-09,6007a0a8-d40b-4560-9ead-180c1646dae5,0,1,0,0
2020-09,6007a0a8-d40b-4560-9ead-180c1646dae5,0,1,0,0
2020-09,6ce20a39-6bca-4142-b2bc-00944117d61f,0,0,0,1
2020-09,716ba0ca-bcdc-4d2b-b1f4-424c4130dc7f,1,0,0,0
2020-09,050965e8-fc56-4bb6-968a-e570b7d0d6e6,0,0,0,1
2020-09,050965e8-fc56-4bb6-968a-e570b7d0d6e6,0,0,0,1
2020-09,4dfa908e-ce72-4992-8c99-c3e6c548348a,0,0,0,1
2020-09,4dfa908e-ce72-4992-8c99-c3e6c548348a,0,0,0,1
2020-09,4dfa908e-ce72-4992-8c99-c3e6c548348a,0,0,0,1
2020-09,4dfa908e-ce72-4992-8c99-c3e6c548348a,0,0,0,1
2020-09,4dfa908e-ce72-4992-8c99-c3e6c548348a,0,0,0,1
2020-09,4dfa908e-ce72-4992-8c99-c3e6c548348a,0,0,0,1
2020-09,4dfa908e-ce72-4992-8c99-c3e6c548348a,0,0,0,1
2020-09,4dfa908e-ce72-4992-8c99-c3e6c548348a,0,0,0,1
2020-09,4dfa908e-ce72-4992-8c99-c3e6c548348a,0,0,0,1
2020-09,4dfa908e-ce72-4992-8c99-c3e6c548348a,0,0,0,1
2020-09,4dfa908e-ce72-4992-8c99-c3e6c548348a,0,0,0,1
2020-09,4dfa908e-ce72-4992-8c99-c3e6c548348a,0,0,0,1
2020-09,95168559-6d1a-4352-a974-043198e40e38,0,0,0,1
2020-09,95168559-6d1a-4352-a974-043198e40e38,0,0,0,1
2020-09,95168559-6d1a-4352-a974-043198e40e38,0,0,0,1
2020-09,95168559-6d1a-4352-a974-043198e40e38,0,0,0,1
2020-09,95168559-6d1a-4352-a974-043198e40e38,0,0,0,1
2020-09,1e8fd9b9-c5c5-4b09-a941-bb1a9bdba68a,1,0,0,0
2020-09,36504184-00b6-45bb-be43-e7d2d48efa07,1,0,0,0
2020-09,36504184-00b6-45bb-be43-e7d2d48efa07,0,0,0,1
2020-09,e7efc165-35d8-4fc5-b541-589723e203c4,0,0,0,1
2020-09,b6bd3cba-b1c6-43f0-ba8e-133fba0416aa,0,0,0,1
2020-09,b6bd3cba-b1c6-43f0-ba8e-133fba0416aa,0,0,0,1
2020-09,b6bd3cba-b1c6-43f0-ba8e-133fba0416aa,1,0,0,0
2020-09,3216b53d-8398-48a1-b815-99b3c93dd1a2,0,1,0,0
2020-09,050965e8-fc56-4bb6-968a-e570b7d0d6e6,0,0,0,1
2020-09,050965e8-fc56-4bb6-968a-e570b7d0d6e6,0,0,0,1
2020-09,6007a0a8-d40b-4560-9ead-180c1646dae5,0,1,0,0
2020-09,4dfa908e-ce72-4992-8c99-c3e6c548348a,0,0,0,1
2020-09,6007a0a8-d40b-4560-9ead-180c1646dae5,0,1,0,0
2020-09,6007a0a8-d40b-4560-9ead-180c1646dae5,0,1,0,0
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,6007a0a8-d40b-4560-9ead-180c1646dae5,0,0,0,1
2020-09,6007a0a8-d40b-4560-9ead-180c1646dae5,0,0,0,1
2020-09,6007a0a8-d40b-4560-9ead-180c1646dae5,0,0,0,1
2020-09,6007a0a8-d40b-4560-9ead-180c1646dae5,0,0,0,1
2020-09,6007a0a8-d40b-4560-9ead-180c1646dae5,0,0,0,1
2020-09,6007a0a8-d40b-4560-9ead-180c1646dae5,0,0,0,1
2020-09,bdbfcc00-4a5f-46c7-bf99-4cd0174f04a9,0,0,0,1
2020-09,bdbfcc00-4a5f-46c7-bf99-4cd0174f04a9,0,0,0,1
2020-09,bdbfcc00-4a5f-46c7-bf99-4cd0174f04a9,1,0,0,0
2020-09,7b895763-c37b-4bb1-9488-7be18400f097,0,0,1,0
2020-09,481a38a7-a75c-4c84-aa10-60d717892d36,1,0,0,0
2020-09,481a38a7-a75c-4c84-aa10-60d717892d36,0,0,0,1
2020-09,481a38a7-a75c-4c84-aa10-60d717892d36,0,0,0,1
2020-09,481a38a7-a75c-4c84-aa10-60d717892d36,0,0,0,1
2020-09,481a38a7-a75c-4c84-aa10-60d717892d36,0,0,0,1
2020-09,481a38a7-a75c-4c84-aa10-60d717892d36,0,0,0,1
2020-09,481a38a7-a75c-4c84-aa10-60d717892d36,0,0,0,1
2020-09,1a997b08-8c03-4970-a63c-faeebddd0539,0,0,0,1
2020-09,1a997b08-8c03-4970-a63c-faeebddd0539,0,0,0,1
2020-09,1a997b08-8c03-4970-a63c-faeebddd0539,0,0,0,1
2020-09,1a997b08-8c03-4970-a63c-faeebddd0539,0,0,0,1
2020-09,1a997b08-8c03-4970-a63c-faeebddd0539,0,0,0,1
2020-09,1a997b08-8c03-4970-a63c-faeebddd0539,0,0,0,1
2020-09,1a997b08-8c03-4970-a63c-faeebddd0539,0,0,0,1
2020-09,1a997b08-8c03-4970-a63c-faeebddd0539,0,0,0,1
2020-09,1a997b08-8c03-4970-a63c-faeebddd0539,0,0,0,1
2020-09,5b15dbef-554c-4e9d-8e78-29b034cdcb25,0,0,0,1
2020-09,6007a0a8-d40b-4560-9ead-180c1646dae5,0,1,0,0
2020-09,bc70410a-4d85-44b8-949f-7522643c173f,0,0,0,1
2020-09,4dfa908e-ce72-4992-8c99-c3e6c548348a,0,0,0,1
2020-09,63fae537-1316-4f28-9152-4e15544fbba9,0,1,0,0
2020-09,5b9be00f-dd2d-4045-b3c3-f1198311bcce,0,1,0,0
2020-09,5b9be00f-dd2d-4045-b3c3-f1198311bcce,0,1,0,0
2020-09,5b9be00f-dd2d-4045-b3c3-f1198311bcce,0,1,0,0
2020-09,5b9be00f-dd2d-4045-b3c3-f1198311bcce,0,1,0,0
2020-09,5b9be00f-dd2d-4045-b3c3-f1198311bcce,0,1,0,0
2020-09,5b9be00f-dd2d-4045-b3c3-f1198311bcce,0,1,0,0
2020-09,5b9be00f-dd2d-4045-b3c3-f1198311bcce,0,1,0,0
2020-09,5b9be00f-dd2d-4045-b3c3-f1198311bcce,0,0,0,1
2020-09,5b9be00f-dd2d-4045-b3c3-f1198311bcce,0,0,0,1
2020-09,5b9be00f-dd2d-4045-b3c3-f1198311bcce,0,0,0,1
2020-09,5b9be00f-dd2d-4045-b3c3-f1198311bcce,0,0,0,1
2020-09,5b9be00f-dd2d-4045-b3c3-f1198311bcce,0,0,0,1
2020-09,5b9be00f-dd2d-4045-b3c3-f1198311bcce,0,1,0,0
2020-09,5b9be00f-dd2d-4045-b3c3-f1198311bcce,0,0,0,1
2020-09,e8220c30-3470-44af-b7e3-3f2a063e6ecf,0,0,1,0
2020-09,bd5aa2a6-6e5c-4a70-824e-bd5a41eb39d5,0,0,0,1
2020-09,bd5aa2a6-6e5c-4a70-824e-bd5a41eb39d5,1,0,0,0
2020-09,85df413c-a127-4a71-8382-6e42ec46f3e2,0,0,0,1
2020-09,85df413c-a127-4a71-8382-6e42ec46f3e2,0,0,0,1
2020-09,85df413c-a127-4a71-8382-6e42ec46f3e2,0,0,0,1
2020-09,85df413c-a127-4a71-8382-6e42ec46f3e2,0,0,0,1
2020-09,85df413c-a127-4a71-8382-6e42ec46f3e2,0,0,0,1
2020-09,85df413c-a127-4a71-8382-6e42ec46f3e2,0,0,0,1
2020-09,8a875a5c-561e-4452-98df-3748dbf23b8e,0,0,0,1
2020-09,8a875a5c-561e-4452-98df-3748dbf23b8e,0,0,0,1
2020-09,8a875a5c-561e-4452-98df-3748dbf23b8e,0,0,0,1
2020-09,5b9be00f-dd2d-4045-b3c3-f1198311bcce,0,0,0,1
2020-09,5b9be00f-dd2d-4045-b3c3-f1198311bcce,0,1,0,0
2020-09,5b9be00f-dd2d-4045-b3c3-f1198311bcce,0,1,0,0
2020-09,49ed6acf-8cb0-4b04-96b0-17b90e292224,0,0,0,1
2020-09,bc70410a-4d85-44b8-949f-7522643c173f,0,0,0,1
2020-09,bc70410a-4d85-44b8-949f-7522643c173f,0,0,0,1
2020-09,bc70410a-4d85-44b8-949f-7522643c173f,0,0,0,1
2020-09,bc70410a-4d85-44b8-949f-7522643c173f,0,0,0,1
2020-09,bc70410a-4d85-44b8-949f-7522643c173f,0,0,0,1
2020-09,bc70410a-4d85-44b8-949f-7522643c173f,0,0,0,1
2020-09,09e59ced-1172-4744-a2bb-eb68ae83041c,0,0,0,1
2020-09,09e59ced-1172-4744-a2bb-eb68ae83041c,0,0,0,1
2020-09,09e59ced-1172-4744-a2bb-eb68ae83041c,0,0,0,1
2020-09,09e59ced-1172-4744-a2bb-eb68ae83041c,0,0,0,1
2020-09,09e59ced-1172-4744-a2bb-eb68ae83041c,0,0,0,1
2020-09,09e59ced-1172-4744-a2bb-eb68ae83041c,0,0,0,1
2020-09,09e59ced-1172-4744-a2bb-eb68ae83041c,0,0,0,1
2020-09,09e59ced-1172-4744-a2bb-eb68ae83041c,0,0,0,1
2020-09,09e59ced-1172-4744-a2bb-eb68ae83041c,0,0,0,1
2020-09,09e59ced-1172-4744-a2bb-eb68ae83041c,0,0,0,1
2020-09,09e59ced-1172-4744-a2bb-eb68ae83041c,0,0,0,1
2020-09,09e59ced-1172-4744-a2bb-eb68ae83041c,0,0,0,1
2020-09,09e59ced-1172-4744-a2bb-eb68ae83041c,0,0,0,1
2020-09,09e59ced-1172-4744-a2bb-eb68ae83041c,0,0,0,1
2020-09,09e59ced-1172-4744-a2bb-eb68ae83041c,0,0,0,1
2020-09,69412e2b-c671-4563-a4d4-ef87f37d78c2,1,0,0,0
